Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,
Post-demographic dividend,PST,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,11456.2887676624,11819.5537792434,12329.8020041138,12797.3520354201,13457.9966081438,14041.5609267164,14663.3085483858,15070.3266644945,15805.9245269192,16535.3667621101,16827.4833176978,17241.6968951712,17978.3640087783,18913.949106678,18939.0170919744,18793.32651977,19545.8023174485,20144.5646674715,20854.5961591812,21484.7924492302,21569.4314199927,21837.6283440516,21750.8751050215,22301.1135017805,23255.8895850087,23988.6019454525,24633.4441414438,25349.045801472,26370.5517486818,27202.3182393911,27762.1503328116,27851.4177694903,28201.8495081394,28366.3671453443,29116.6543633578,29766.5612982135,30473.1548890436,31355.7657540324,32079.5958780579,33056.3569092696,34226.7039362383,34578.9972958524,34929.6840503579,35459.8626169439,36405.756283014,37234.4196491304,38117.823061561,38864.7512997089,38770.2271281115,37270.4347171871,38170.9680272624,38689.210554622,38998.3256159869,39436.9871067886,40062.2985082838,40775.9479386213,41324.4948284306,42190.9858310755,42982.1948272898,43623.7992070046,41771.300719227,44164.1627392462,45364.5649508054,46034.0212973547,46567.2575677716,
French Polynesia,PYF,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,22551.4207622336,23889.2801942621,21996.5927710196,24425.352753903,22958.074991764,22533.6271085673,24396.1826734873,22498.9843409954,23481.7486775955,26842.4394459444,24748.5205023394,25989.8595696272,25747.4034494186,27425.7253266427,27609.580614755,26874.2991438109,26725.4158088119,26341.0551801214,26176.683754784,26078.0110684892,25129.1871483302,27814.2610581472,27460.4917774246,25828.9031876603,25798.1160369159,25307.7045477138,25731.776022059,24899.5108111715,24158.449666239,23373.7127446694,22928.4986555237,22434.729936296,22051.9807859615,22071.0627604129,22136.2587286349,22498.8285530328,22076.5919162624,21932.9195333418,22055.6419702196,21919.9410589378,21661.4244664054,21545.5997136473,21648.532237682,21493.4178311249,20499.7723032831,19913.0252687915,19241.6437951625,18968.4422157904,18930.1268887012,18928.1858620128,19166.9594761931,19516.0718353276,20287.7685831663,20674.4206829029,21289.8751241139,19026.790444196,19626.2332540206,20160.4994298379,20664.9770259225,20846.6514059991,
Qatar,QAT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,75772.675000045,73839.0055600671,73532.7424310753,73744.2516161047,71286.772865783,69330.9053370195,69382.5304073579,59679.6770516114,60529.8831298125,59542.1706070443,55253.7440892805,52401.3773614568,45982.0402168411,42654.734832523,42309.9416720836,39368.848534718,39682.19350455,38241.7637151318,39095.5567407141,40124.9845558356,40125.3967011798,38185.1053391115,41171.6739154722,39377.8267305005,38743.9675482679,38526.8070714743,39095.0108603448,48844.8586607766,51513.5714535796,50917.3350804671,52234.3615212341,51633.898491151,52752.6445826427,52255.320560255,59990.23422872,60416.7101500199,64676.3189868053,61423.0131050382,61213.7206556875,60781.8017337781,72333.8027430124,81608.4080652473,80621.7554942834,76486.9151226864,71756.0265797248,68985.2433380102,67294.3517688172,64497.6242543737,64410.7171628721,63430.3717285437,57769.5836053284,65488.5460040395,64315.6355652952,65337.9507645329,62157.3751791848,
Romania,ROU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5019.43702748333,4409.1517208357,4059.09860455382,4126.76859277572,4295.27065788629,4572.25803354276,4764.63682106299,4546.66753054721,4463.60791806212,4453.78126046181,4569.31124324524,4875.30310600635,5248.54994632668,5410.30835796252,6008.64048461485,6328.09022324183,6876.77841417966,7483.97375820611,8318.00342795388,7924.87058070212,7660.70667630517,8044.57194920892,8234.28553425194,8287.95844089676,8661.47397274241,8977.01748158196,9286.87678236598,10106.2269557253,10714.1701157127,11197.3162915853,10854.049431887,11546.3224998072,12076.3033811896,12340.8170509969,12459.9112061891,
Russian Federation,RUS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8105.89501953125,7849.51904296875,7432.021484375,6345.912109375,5798.91455078125,5071.74267578125,4862.646484375,4686.86279296875,4760.33935546875,4515.50927734375,4819.38037109375,5323.66650390625,5618.95556640625,5910.171875,6370.45361328125,6856.67822265625,7323.38525390625,7949.89697265625,8640.40625,9093.7001953125,8381.8681640625,8755.1201171875,9120.8203125,9464.0107421875,9601.537109375,9493.8125,9277.7138671875,9269.3193359375,9418.9140625,9674.787109375,9882.0244140625,9632.3251953125,10231.318359375,10119.0625,10562.0263671875,11043.259765625,
Rwanda,RWA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,335.440568955124,312.295048675898,339.041847915488,298.910296164516,255.69258169519,266.551579441172,277.262742378633,287.621604929805,298.387226680714,321.172800597675,330.236201295895,324.489941414434,316.07039682428,317.553390150292,312.732594544573,297.252681804931,344.884463731809,341.522817995278,361.897103401866,392.811021697651,414.885272054762,423.670748618191,417.422791613551,427.870790962399,396.15353757109,399.872395547056,407.894133857227,394.648241738036,399.466315173061,387.279968201329,368.219602425258,351.728542825213,364.8092069198,322.716818710568,188.658278473302,305.387824462464,291.210840482528,286.805194458463,299.601139695983,310.098130200543,333.355090143084,358.446058691452,400.270421264911,400.191620648726,418.780997277457,446.029809636404,474.364599463307,497.171622130545,538.325372065592,557.397804859216,583.371416419483,614.539650123021,651.852818665834,666.408788783175,690.610394944356,733.998629882494,759.606288155109,771.069237513582,817.578437300032,874.639658935978,826.391307701022,896.271033574985,948.413686948024,1004.33216650024,1070.45003770926,
South Asia,SAS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,331.594588661092,336.598092453674,339.343602207302,347.522537137423,365.693771404981,350.671607649708,345.11217811459,358.435666133941,365.332731196416,378.178630009502,388.660097280255,382.78309386561,366.537625429081,370.280857823077,370.034346972347,387.782052353622,387.067027962151,402.983103312375,416.76795561734,392.710048072656,406.010178127087,421.017081763182,425.002266622482,442.73406515718,450.227052616825,462.218920727644,472.983074837546,480.157241431271,509.659349393301,525.863675730207,543.339636536863,539.975756404474,557.346083149869,572.217189205099,596.466356492419,626.75795957348,657.930640267577,672.358162148714,698.977290636221,742.115275348887,758.133172484319,778.357238713854,793.58779205405,838.605352931883,887.193101602536,940.169909002488,999.335555409877,1059.31634791841,1081.2982713599,1145.46231062146,1222.51823014544,1272.07513809819,1326.51107396561,1392.20217841536,1475.2167650201,1570.54142462917,1676.35409782334,1770.26291324586,1863.72112646654,1920.39706317474,1806.99045389559,1957.51785309013,2079.70096055151,2236.80860471582,2355.24832417956,
Saudi Arabia,SAU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,16039.2914861638,17298.293002979,18662.1709966542,19550.8030373597,20493.3238237963,22142.5223049519,23078.4502404354,24200.3423309688,25058.3006930606,25526.1820461871,37361.6585899953,41183.7863535133,46644.4807983879,54345.6747311957,59924.2484951345,53743.5631866678,58684.0931086193,58778.0556094879,55609.8360446202,58225.422273254,58094.2921854594,56355.6151035112,44478.9420537359,37250.5135148497,33693.40348127,29520.521333039,28170.2401365966,25788.646157361,26066.2475442659,24884.331934111,25918.9650837526,26742.682261559,26709.0328186878,25649.064468644,24808.6528928409,23876.246129794,23699.1352161738,23406.0346643453,23179.8581162861,22214.4256445476,22247.8566987439,21193.0922894351,20025.4319998275,20765.9387688082,21545.894988606,21838.1915349374,21616.3355772516,21196.7926036633,21629.8405734551,20577.5453445336,21830.1424272816,23314.5576023168,23643.0358324647,23057.3494468535,23404.7306039825,23256.1549553531,22783.0328538685,23035.1199977707,24393.5188306638,24905.6697428558,22827.671935548,24922.6716948944,26706.917926066,25634.8237547841,24963.3322139095,
Sudan,SDN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,851.732421875,828.766967773438,861.476318359375,813.293090820313,780.661743164063,808.854431152344,757.518859863281,746.402099609375,739.073913574219,727.628051757813,748.2431640625,742.029479980469,682.653015136719,661.991394042969,711.013854980469,795.953491210938,898.202575683594,923.200622558594,837.251831054688,765.673095703125,747.91943359375,773.544799804688,790.597045898438,782.225158691406,726.964111328125,669.103332519531,692.196655273438,776.530822753906,764.454162597656,823.076843261719,764.450439453125,805.367309570313,842.008605957031,862.978149414063,850.299438476563,877.693298339844,908.66015625,1050.31994628906,1069.27197265625,1074.88098144531,1111.11865234375,1150.17626953125,1185.21533203125,1226.42077636719,1255.67114257813,1290.24438476563,1336.1240234375,1372.10961914063,1381.62561035156,1301.34729003906,1311.22314453125,1388.21813964844,1288.25854492188,1283.45922851563,1307.3896484375,1292.37963867188,1297.15454101563,1261.87353515625,1185.94445800781,1126.55297851563,1056.86474609375,1009.54888916016,973.225280761719,677.723205566406,578.38916015625,
Senegal,SEN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1151.00213857223,1152.52290412241,1118.94105784212,1108.08162394471,1118.91076488152,1101.64022957194,1100.59486152036,1055.3388045333,1088.7452650791,987.490527976809,1040.51139206618,1008.44746972351,1041.19576478941,954.176200047314,965.741329994361,1010.12268801923,1071.68040327701,1017.81439448073,955.002175635959,997.714580570366,1012.16661480231,1037.70140590886,1091.73478914466,1002.79157255651,1014.21873121746,1020.46425733551,1022.55326037551,1055.32454152497,1016.8279275159,1027.27575950199,990.777522619822,988.63221583773,974.054860027128,960.506561720788,934.692068072302,960.84709282163,956.588791201654,962.736689457399,995.979085689636,1033.76396461633,1048.37474052363,1067.36886550595,1042.25509944289,1074.38578467686,1098.20064546027,1119.0505307548,1118.7830430051,1123.99862153285,1138.66883930214,1142.65317233964,1153.53431121583,1139.74447892639,1154.05677992367,1147.3859217191,1180.7987108505,1218.00613555438,1257.40906915928,1312.10932776049,1355.09610863712,1379.60875249861,1361.79143748646,1414.5395109385,1433.1991875241,1458.96642332589,1511.89280670234,
Singapore,SGP,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3611.95365142064,3777.39463491526,3951.76046995379,4239.9926615122,4004.45879353131,4214.50928654512,4529.52603020969,4984.78417700352,5562.32007695611,6237.25093664419,6997.19902931212,7722.8645117911,8590.60864812538,9325.56611338064,9732.7270627095,9974.22091805681,10572.5669041736,11141.5797970038,11863.6939677002,12834.1600895857,13953.890170834,14737.3005854209,15106.2507664821,16186.9145138401,17280.3703822303,17149.31550146,17396.0281363675,18986.7527003627,20595.9751389187,22031.8971300219,23272.7000932159,24132.7153290621,24973.4311358112,27139.9524278985,29220.2727915476,30379.8991144598,31349.3171805131,32835.2518506082,31043.108180076,32557.0469904063,34890.0811365168,33597.8690808226,34598.8267483781,36709.7965038255,39856.6356222613,41798.4880834671,44159.4101820552,46178.8139470199,44601.5799302699,43331.8746638962,48752.0515441859,50713.5326393594,51679.352717333,53298.9728558286,54681.9336458253,55645.6068614606,56986.7853102911,59485.3015873921,61250.3476672302,61345.5291820062,59189.70385743,67731.2610711717,68218.805333562,66167.3596303607,67706.8336149739,
Solomon Islands,SLB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,2211.57149659597,2097.65987058075,1992.76539144137,2000.77054669128,1937.44655061808,1815.01919486421,1753.10130916621,1840.37378172277,1804.4092409884,1822.69662304536,1805.73206812837,1856.36887262922,2029.95281576767,2049.27780478658,2151.02993026269,2299.97686265365,2270.46026896394,2186.40704720284,2153.3586427286,2086.00900424701,1747.71796168688,1577.65519452251,1504.8467296693,1573.84348435767,1664.57315979072,1755.74082446273,1796.71439810674,1830.23321405807,1911.18969015528,1930.46287614922,2058.95691648883,2132.02844199392,2105.91423758379,2136.72116177034,2085.16067273086,2045.47721526649,2084.24845745225,2075.36705302305,2061.8996970669,2043.09139778307,1930.65510307199,1880.5519827183,1788.61727922057,1795.88798697142,1806.38367324387,
Sierra Leone,SLE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,884.057109677124,886.038579044036,911.239720141179,911.161475061012,955.181698510419,1005.40380599095,1003.80265359623,985.455777250999,986.440732190591,1050.49379146851,1119.62920786369,1137.08055497496,1126.45855224582,1130.75817630364,1148.8917972974,1146.78716522182,1121.22071390809,1101.18995150596,1106.11941393464,1133.68037540161,1165.12783269719,1174.70023539592,1205.86429259504,1155.5985621559,1176.83294082111,1089.92411667933,1076.77818848429,1124.08995764348,1016.68318068952,998.840220254123,992.259351903398,1003.77238191056,828.516034463031,841.770438078312,822.218309819245,755.343467472038,764.924518087367,710.743788352538,716.346032939256,698.548063578049,727.240914632596,642.036645844304,766.788693742901,806.066489012144,829.759768928304,842.906030904902,859.824260714965,872.68836234614,882.54147817868,872.23959352481,902.769891411394,950.760763054593,1025.04366004502,1146.81973456475,1032.23789355905,964.575980888989,1002.77862282013,1010.54694071207,1015.6678297205,1046.96778078594,1010.25294614757,1045.7661615758,1077.08884538507,1113.86837500697,1137.29005673054,
El Salvador,SLV,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,2636.99661875982,2747.27195376382,2816.01216463995,2827.32143813783,2847.56496825494,2858.56429944097,2898.75101500994,3004.66954382527,3077.74959330351,3168.28127650095,3189.0656409164,3278.58861289779,3426.85616236824,3532.98751537256,3320.1122024217,2757.38812393103,2582.45156646321,2392.38390078794,2385.3964125653,2371.58493413585,2339.0115535039,2297.53500731075,2309.06459110733,2305.62179387936,2282.53716167277,2348.20460167761,2341.93382299132,2465.75989060719,2574.95134564317,2670.21278543567,2773.32529027549,2775.04629038695,2842.88487409077,2900.32064261101,2946.4330235012,2964.89346881406,2978.59734844669,3016.06307728602,3057.16467629097,3081.23629665234,3163.36118376833,3302.34817354347,3359.1623024135,3420.44927357444,3337.81150878211,3398.49346060363,3514.069144355,3601.44222914588,3665.1547327058,3713.94992016222,3790.34089108162,3875.84691357954,3954.84014277572,4046.16291720583,4143.11437097867,3808.53195436409,4247.54750394978,4355.96083888359,4489.17787712717,4585.22599757795,
San Marino,SMR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48409.5476837524,51376.4362163713,55318.4458342113,55806.9219720449,58173.2936031775,57615.4100635074,59090.2331058555,58393.2236678918,59049.5774485922,60604.3508911242,62776.9461598748,61572.7435735639,52873.2681862909,49672.6977770842,46450.0251706982,42082.5554467713,42293.4870685544,42492.8509160139,43146.8240435428,43886.2146896896,43057.7784775102,42818.6962696679,43525.4225717352,40506.8521137898,46834.1395065822,51277.3460993917,51323.7972635865,,
"Somalia, Fed. Rep.",SOM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,318.824826584247,300.513429927182,313.492610868767,313.980360234407,287.182893086447,263.102792359549,279.600767518561,288.543367817636,286.759457432346,274.575438546072,279.670909034065,278.264327679532,311.4164264245,266.402554956813,261.538388550601,292.525184353143,279.998608750809,309.814719435228,305.259525649075,256.278933202745,239.47024347351,252.485050366421,258.564156472592,221.453992833647,220.505292974977,231.96066199892,217.822044975268,231.385120661851,239.054073867161,252.360849486709,259.400021870078,277.598802350408,266.498410042902,269.406204622588,210.446194601775,211.087530841637,219.936381873579,214.852351289061,219.712160749346,226.444111028735,233.032393086265,239.83907408804,248.636454000766,257.910337235986,266.257271856641,275.457040798093,284.470789865234,294.210404466634,304.741448811117,317.03818481457,329.970504936941,349.577449077722,369.617204753385,397.108796344858,417.516796906395,445.583080073396,458.921476824605,506.501098879459,498.981065013872,494.444039712339,462.867053737236,461.627830725978,460.046226685196,464.721069525567,467.269910194415,
Serbia,SRB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3012.49816736822,3200.76825835814,3497.55048957119,3699.40380796484,3329.4517344386,3542.35365914848,3788.98233947399,4038.65251197442,4233.77644906089,4527.43498659451,4809.1384076488,5016.41289322251,5431.27887426624,5735.94772695749,5578.0119741931,5690.70327182682,5737.00120175811,5739.3075023532,5793.33614525565,5716.54047153506,5820.3215576888,6024.95754653784,6200.26118592152,6524.08029755191,6870.75810896296,6850.96742168834,7465.67601077148,7862.95387364846,8208.4786891507,8580.26105823259,
Sub-Saharan Africa (excluding high income),SSA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1253.23998296359,1236.76016437207,1280.32177054496,1327.48556801291,1359.08879616523,1386.66772573609,1377.30360078406,1330.25405988214,1335.91231167583,1420.37447401131,1492.15943292275,1564.88349811228,1568.01056738541,1590.45711331208,1663.68040946444,1612.55224883223,1649.76243054158,1647.48914148277,1594.34290545172,1606.91991529513,1614.06054218055,1551.56990612164,1486.83293566126,1403.40266003858,1395.50510353615,1386.26365767409,1370.2329119307,1368.12250195358,1391.8090801543,1386.454594391,1379.94647152079,1352.48733646404,1313.89978151627,1262.91610161063,1243.0418078759,1251.22612793745,1279.86275432393,1298.38239574631,1298.43585050869,1291.70166331503,1300.93157211291,1319.48327204805,1368.58329835987,1389.4430156761,1441.30774878104,1485.37551435245,1531.52480384502,1580.27755740837,1615.34587802112,1618.80132357247,1667.51820351409,1691.66660971882,1698.5158646606,1734.35144843299,1764.52518975731,1763.27463036367,1732.90964850105,1725.248614336,1724.10846517385,1719.05269893256,1613.92902099825,1629.64361201344,1653.21688946605,1653.54090063039,1668.197792687,
South Sudan,SSD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2289.18415375563,2293.80166888543,2295.07026096006,2073.23981819145,1069.19619080938,1165.16202707495,1197.09491969479,1080.14718624765,,,,,,,,,,
Sub-Saharan Africa,SSF,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1157.920274808,1142.60144859665,1182.3609428287,1225.39791739697,1254.21483583291,1279.73385933275,1272.49122911084,1230.29735430995,1235.68749598827,1311.51104464198,1376.51257400165,1443.28043135761,1446.56912231393,1467.70318043971,1534.34317747572,1488.24033553443,1521.70027792476,1520.84001302539,1474.63350536224,1487.2670293417,1497.98697698259,1441.99135075931,1381.32499425636,1306.84176779233,1298.46619919616,1286.6867584375,1273.43395728067,1273.42471234164,1293.10389655705,1286.21960617089,1279.18581775691,1249.84262063027,1210.56787858028,1165.5551714967,1146.64381638802,1153.84472060807,1181.17189719564,1197.38953600487,1195.32469000613,1189.22684518165,1197.83286103765,1215.36013800713,1258.74653507283,1275.72710309586,1324.51853793772,1366.27424482585,1409.85883394612,1456.1661697907,1490.09370157274,1495.15888390986,1542.53215408965,1567.63762624075,1576.31411158834,1612.24237571721,1643.26781016129,1646.44941139316,1623.17708645872,1620.53648783766,1622.24137160361,1621.5953888781,1529.24894566347,1545.45220046021,1568.7119148255,1572.0784357913,1589.32982537075,
Small states,SST,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,5326.36686741517,5244.88922896422,5710.51430556494,6085.6757941528,6416.12328788419,7033.36653221189,6952.47241542041,6599.85517577382,6596.02053382109,6425.47689379511,6492.43944205042,6477.93198752061,6499.83974602919,6595.63331503614,6650.72570088082,6748.88751676927,6835.19924685938,6702.36423171005,6578.13758753286,6564.98098729148,6710.22429371509,6919.39954384212,7105.54926936909,7387.3127067556,7574.02521248925,7801.15876938974,8220.23901042675,8322.09933023977,8496.59454518117,8796.42233141665,9105.86748386889,9451.28413237528,9969.96579894485,10327.7328570127,10342.7108313065,9794.86691738104,9921.82379714539,10072.3942172806,10183.7115546246,10192.7078437938,10324.6794019847,10446.850341907,10523.7082779478,10750.0323524971,10981.9220128952,11201.6035626777,10330.2244204664,10966.3507528896,11659.648300767,12136.5395036554,12776.0630940034,
Sao Tome and Principe,STP,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,985.09180236877,1015.74666793194,1017.08121320436,1011.34975679533,1045.17670623037,1075.52552217484,1065.93941593131,1281.27707655704,1283.3570836238,1454.96872023117,1405.76061531863,1234.82085380117,1249.50268222753,1179.55626040759,1087.44153359985,1163.80724250137,1071.36164381493,1014.69125831664,1008.24359402711,1013.50760361265,967.490807502814,957.946483063679,946.482495103288,939.606669438019,943.891404294867,947.331538535199,947.030151309961,942.971185295678,953.9855008639,966.2268289095,959.938180991352,973.424252100436,982.32906557627,1036.86196260207,1047.05796134884,1089.14778798762,1157.0861446542,1170.51612474435,1214.14114724792,1225.60541902997,1216.3502521663,1214.96130276731,1225.6945255615,1263.70423995281,1301.32146445028,1298.10946596396,1342.533807689,1375.59403284199,1413.84348618541,1420.66008316091,1430.84119299096,1428.28676097975,1403.23356704678,1380.60169416257,1368.14347554019,
Suriname,SUR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3940.0813479359,3994.89569571431,3988.11140027838,4025.39761164569,4120.48612086465,4456.89702951005,5133.97497313157,5561.3080987637,5782.53661381848,5840.34086091936,5799.86722281584,5834.02486729504,5719.04237661422,5639.38579790557,5692.08851903754,5888.95396298107,6454.72147950716,7172.62107128024,7717.46333376568,7750.38885062687,7110.25141539986,7613.41613760027,7272.42377342797,6948.36988386005,6754.87416435162,6804.88235329589,6765.64454752431,6272.92938552246,6672.84558173621,6847.85742586796,6474.95571162121,6609.4013410012,6594.9041494915,6127.17764098658,6290.15749631679,6184.2834422862,6114.83571706509,6330.13718248353,6343.51344766536,6127.31035739875,6128.31602380553,6255.55274185687,6301.31731043167,6567.84309876847,7021.98919924338,7261.8171350196,7599.35696921481,7897.25648915828,8129.11464659446,8276.69079768793,8603.90786745855,9003.28597674886,9140.92898611536,9303.46008775809,9224.24378410547,8813.61705392067,8293.31553031406,8338.69235401862,8666.64870697797,8677.30522021731,7213.10766669943,6973.89941868115,7081.33357325783,7186.47308739957,7246.2576795921,
Slovak Republic,SVK,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8597.46391527645,7338.79874023232,6843.30017436782,6946.84564117976,7348.918397432,7755.6233338553,8212.83193942756,8647.39434311517,8966.21926231252,8914.68326467255,8997.21199594319,9277.35808851002,9690.68468262889,10168.02256533,10718.2101858841,11412.1593630008,12430.2015488557,13770.9602691527,14497.1114407172,13680.7537106597,14596.1477776887,14950.8735178599,15159.6570420004,15249.8824513785,15647.6491763517,16442.0760860018,16740.7413996428,17195.2888721963,17869.0149173679,18250.9802475637,17763.8563847352,18808.4540496595,18964.8298400624,19383.3732009401,19776.1758069498,
Slovenia,SVN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13615.5858551079,12395.9177738027,11735.8460839822,12098.3414794506,12757.6301865941,13278.7428559643,13674.183297426,14400.670888341,14874.2904782546,15646.6885879812,16146.1216848394,16576.7158840406,17099.658209132,17635.3608581831,18425.2601213581,19102.2776603905,20166.5323431214,21485.780992381,22175.2369557321,20307.6188322273,20444.1201295876,20535.4155754108,19894.8697964548,19704.2186005128,20228.7081986391,20697.2748530619,21309.7122138949,22397.7634988337,23293.966665323,23943.1800949889,22811.8050540778,24665.4410464026,25275.715967757,25773.9015835069,26134.627203987,
Sweden,SWE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,16812.3575237848,17684.0141602488,18335.7770665432,19204.1484530655,20361.4017863414,20941.3474037449,21176.7259593757,21722.1060270222,22386.3016044153,23343.0283759473,24623.249431809,24685.407089056,25175.8867084479,26129.7839499588,26887.3346708697,27464.4049610736,27654.2494023205,27116.3390871045,27511.0807850431,28505.2342759779,28931.0264163728,29027.7824143923,29373.4380991971,29918.1729235917,31155.2490743847,31775.7912577093,32555.1791684435,33534.9428309982,34235.4074821733,34910.5951930064,34903.3480401006,34268.9743998346,33673.8489875564,32787.2810455518,33862.4221711967,35064.4138802129,35605.4537507466,36675.7506543343,38211.7233090832,39786.0271902555,41561.7747635857,42014.4022302506,42831.7584103774,43475.3655433221,45114.6701230708,46189.6828420555,48078.3520110084,49262.152916545,48428.6587081751,45974.3911151254,48205.5492512742,49356.5905257047,48789.7906883637,48928.4994141291,49557.6183647959,51188.1652120493,51626.3235312369,51894.3748177808,52203.0872589761,53024.4099494317,51624.5811789573,53997.1337068799,54304.1877501033,53937.7967122429,54209.9474264877,
Eswatini,SWZ,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,904.758288940484,1001.92984186377,1027.69283540475,1089.3879155982,1119.36003750229,1238.16350597544,1175.66310630915,1150.13175298559,1127.62759129896,1124.88785465554,1223.7010122456,1357.00746151632,1328.04038032375,1300.5544789406,1336.42629570893,1337.19295932987,1442.88839640842,1590.689371117,1618.91934480167,1745.0256877423,2027.97481893357,1982.41521465314,1969.96082543683,1972.80340757512,2020.384816101,2119.58163577162,2157.86134470358,2187.6982967057,2216.00896601996,2256.76912678764,2273.04683761056,2283.98316815361,2358.56935643468,2448.83792077995,2522.14342097167,2658.75180508187,2823.48728215402,2928.46845823015,2950.67334362132,2973.83456912379,3069.52175725884,3108.70225253092,3218.50138205493,3332.11983927912,3381.79292071291,3419.82276559528,3500.17688847942,3596.23605400492,3565.54285067501,3759.67106964666,3609.3669136859,3719.03838239806,3695.64957179548,3790.16576788091,3864.20550510839,
Sint Maarten (Dutch part),SXM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37548.9474627441,38403.0705201664,39615.1371367338,39298.9873567827,38889.7715088035,38623.1999405819,37839.6283815163,37428.7027557069,33945.4185182499,31047.7241050626,33877.976645467,28920.3773007159,29834.6350068383,33523.6038330075,34300.9634216479,34840.1808966872,
Seychelles,SYC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3169.8719362006,2931.52295872465,3094.82323303369,3322.94260496593,3432.56045494627,3311.93105019453,3679.30050746873,3608.07514941437,3787.78708615717,3698.74352837889,3934.10745937442,4466.48702153242,4635.19530046487,4978.1966610497,4952.09433656679,4992.67635279626,5689.07506488881,5226.17270451846,6294.51380248905,7226.36841156741,6795.44213443153,6453.04441345632,6282.31243363473,6251.16837292603,6481.83312252185,7091.31069778707,7100.93735358387,7137.55603586632,7489.74029923645,8210.90696953337,8779.85231337378,8902.83798776266,9497.7554107084,9981.2446035158,9481.8805265777,9388.81967720743,10177.0904671696,11284.8459766598,11339.3481297046,11326.9386083063,11703.7535246117,11427.9413083015,11218.2606464315,10677.9692081272,10412.0868936027,11297.3118190493,12105.4475265558,13112.8210098816,12473.2921769121,12116.3783687977,12313.5566919249,13843.7116081878,14135.0010570653,14050.3135581314,14395.6158118771,15333.1051727105,16962.6753972731,17921.5731976918,18628.1862276696,19481.6461053742,17048.361729788,17005.0422063679,15869.6738782504,16242.4365925219,16586.4074964781,
